rank,l5,suggested_filename,image_url,product_url,retailer
267,Drawer organiser tray / divider set,267_drawer-organiser-tray-divider-set.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3220336_8718964259410-110_01_lbhoqm.webp,https://www.action.com/pl-pl/p/3220336/organizer-bambusowy-z-przegrodkami/,Action
268,Serving platter (round / oval / rectangular),268_serving-platter-round-oval-rectangular.jpg,https://www.carrefour.pl/images/product/org/altom-regular-polmisek-prostokatny-26-cm-mh2rin.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/zastawa-stolowa/altom-regular-polmisek-prostokatny-26-cm,Carrefour
269,Incense sticks with holder,269_incense-sticks-with-holder.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/fb/fbbbbb6b6e463ff805d29532192be5d1.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5244428-aromaticheskie-palochki-s-podstavkoy-iveresh-25-sht-v-assortimente,Fix Price
270,Budget kitchen knife set,270_budget-kitchen-knife-set.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3223036_8711155519713-111_01_ul1bat.webp,https://www.action.com/pl-pl/p/3223036/zestaw-nozy-richardson-sheffield-glacio/,Action
271,Waiter's corkscrew,271_waiter-s-corkscrew.jpg,https://n11scdn.akamaized.net/a1/400_570/02/33/14/62/IMG-369310520372758042.jpg,https://www.n11.com/urun/mucit-home-profesyonel-tirbuson-pratik-saglam-garson-tip-acacak-kesici-tirbuson-renkli-120821385,n11
272,Floor squeegee / water pusher,272_floor-squeegee-water-pusher.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3224246_8712448444286-110_01_nl5gou.webp,https://www.action.com/pl-pl/p/3224246/sciagaczka-do-podlog-ze-szczotka/,Action
273,"Bamboo skewers, 100-pack",273_bamboo-skewers-100-pack.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/2508441_8721037739290-110_01_xoyhmp.webp,https://www.action.com/pl-pl/p/2508441/bambusowe-patyczki-do-szaszlykow/,Action
274,AA/AAA battery charger,274_aa-aaa-battery-charger.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3222745_4891199239045-111_01_v0e9y1.webp,https://www.action.com/pl-pl/p/3222745/ladowarka-do-baterii-gp/,Action
275,"Turkish coffee pot (cezve), stainless steel",275_turkish-coffee-pot-cezve-stainless-steel.jpg,https://s.f.kz/prod/2649/2648183_1000.jpg,https://www.flip.kz/catalog?prod=2648183,Flip.kz
276,Mini cordless handheld vacuum (USB),276_mini-cordless-handheld-vacuum-usb.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/ba1403233da550eb85bca33bbb3040f9_34.jpg,https://fix-price.kz/ru/catalog/dlya-doma/elektrotovary/p-5013463-pylesos-akkumulyatornyy-s-kabelem--,Fix Price
277,Kitchen timer,277_kitchen-timer.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3207470_5714988034180-111_01_odssub.webp,https://www.action.com/pl-pl/p/3207470/minutnik-kuchenny/,Action
278,"Round trivet / hot pad (cork, bamboo)",278_round-trivet-hot-pad-cork-bamboo.jpg,https://n11scdn.akamaized.net/a1/400_570/01/81/24/54/IMG-4699796386593247505.jpg,https://www.n11.com/urun/kirmit-mantar-nihale-4584323,n11
279,Kitchen tongs,279_kitchen-tongs.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/9f/9f82d5d28e78e859893bae3b8091e73e.jpg,https://fix-price.com/catalog/dlya-doma/p-5092487-schiptsy-kuhonnye-itchen-395-sm,Fix Price
280,Decorative metal wall hooks,280_decorative-metal-wall-hooks.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3209857_8720987549706-110_01_dgp5x9.webp,https://www.action.com/pl-pl/p/3209857/metalowe-haki-scienne-home-accents/,Action
281,"Metal wire hangers, multipack",281_metal-wire-hangers-multipack.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/5f/5f7f92946329d9fbe6350d0ad23df6db.jpg,https://fix-price.com/catalog/dlya-doma/p-5060476-veshalki-metallicheskie-ome-ime-10-sht-v-assortimente,Fix Price
282,Crepe / pancake pan (22-26 cm),282_crepe-pancake-pan-22-26-cm.jpg,https://s.f.kz/prod/2604/2603440_1000.jpg,https://www.flip.kz/catalog?prod=2603440,Flip.kz
283,Soup ladle,283_soup-ladle.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/0b99f8e1edb0d3aecb49bff4f0cc48c3_34.jpg,https://fix-price.com/catalog/dlya-doma/dlya-kukhni/p-5092659-polovnik-itchen-31-sm-v-assortimente,Fix Price
284,Budget terry bath towel (70x140),284_budget-terry-bath-towel-70x140.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3001105_8718964090778-110_01_fpovti.webp,https://www.action.com/pl-pl/p/3001105/recznik-kapielowy-hotel-royal-niebieski/,Action
285,Silicone baking / pastry mat,285_silicone-baking-pastry-mat.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/2511058_8721461175329-110_01_qeebit.webp,https://www.action.com/pl-pl/p/2511058/mata-do-pieczenia-silikonowa-la-cucina/,Action
286,"Photo frame 10x15 cm, tabletop",286_photo-frame-10x15-cm-tabletop.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/7d4d2618c7cd74a1d63916b0ce9effec_42.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5211090-fotoramka-10h15-sm-v-assortimente,Fix Price
287,Insulated food flask / food jar,287_insulated-food-flask-food-jar.jpg,https://resources.cdn-kaspi.kz/img/m/p/h7d/he4/84349772759070.jpg?format=gallery-large,https://kaspi.kz/shop/p/termos-dlja-edy-e-tech-v-10-0-5-l-serebristyi-114050554/,Kaspi
288,Ice cube tray with lid (12 cubes),288_ice-cube-tray-with-lid-12-cubes.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/00/003cafe550e694005bd7a324fee7148a.jpg,https://fix-price.com/catalog/dlya-doma/p-5036642-forma-dlya-lda-itchen-12-yacheek-v-assortimente,Fix Price
289,Wooden rolling pin,289_wooden-rolling-pin.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/29398436.webp,https://www.action.com/pl-pl/p/2527807/drewniany-walek-do-ciasta/,Action
290,Lightweight quilted summer coverlet,290_lightweight-quilted-summer-coverlet.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/01/0173e4d0ee23d854d1fc59b769242034.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5078073-letnee-pokryvalo-150h200-sm-v-assortimente,Fix Price
291,PTFE plumber's thread-seal tape,291_ptfe-plumber-s-thread-seal-tape.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/5d/5d138cdc74120d5921cac1ef5aea5728.jpg,https://fix-price.com/catalog/dlya-doma/p-5006281-uplotnitelnaya-lenta-fum-aster-and-20-m,Fix Price
292,Compartment organiser box for small parts,292_compartment-organiser-box-for-small-parts.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/a0/a000ddcee921d4f36227e88a1336cd0e.jpg,https://fix-price.com/catalog/dlya-doma/p-5069925-konteyner-s-deleniyami-v-assortimente,Fix Price
293,Construction marker / carpenter pencil set,293_construction-marker-carpenter-pencil-set.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/_default_upload_bucket/5006340_1080_anons.jpg,https://fix-price.com/catalog/dlya-doma/p-5006340-nabor-stroitelnyh-markerov-aster-and-4-sht,Fix Price
294,Hose clamp assortment,294_hose-clamp-assortment.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/22/22c94cccd8e48487fc41a011e6031474.jpg,https://fix-price.com/catalog/dlya-doma/dlya-remonta/p-5006079-nabor-homutov---12-sht,Fix Price
295,Self-adhesive bath / sink sealing tape,295_self-adhesive-bath-sink-sealing-tape.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/86/86ecfe60637c8ed4f0b6463c8691c707.jpg,https://fix-price.com/catalog/dlya-doma/p-5079361-lenta-germetik-samokleyaschayasya-ome-ime-6-sm-h-32-m,Fix Price
296,"Glass storage jar with lid, single (0.5-1 L)",296_glass-storage-jar-with-lid-single-0-5-1-l.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/ab/abe76d8a8ba429a38f1dc1584d12c7ea.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5036732-banka-itchen-800-ml-v-assortimente,Fix Price
297,Magnetic tool holder strip,297_magnetic-tool-holder-strip.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/3a38c7655e921bcb292674913716f826_35.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5006175-derjatel-magnitnyy-dlya-instrumentov-aster-and-v-assortimente,Fix Price
298,Screwdriver bit & socket set with handle,298_screwdriver-bit-socket-set-with-handle.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/b4/b4eebf903de3538d4e5d85a770242452.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5001175-otvrtka-s-nasadkami-aster-and-30-sht-v-assortimente,Fix Price
299,Tin snips / metal shears,299_tin-snips-metal-shears.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/10/1060d722c0f0b77fd24ca57adb9b23e6.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5001386-nojnitsy-po-metallu-aster-and-v-assortimente,Fix Price
300,Rubber washer / O-ring assortment,300_rubber-washer-o-ring-assortment.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/cf/cfe9a36b8f3496d183d5e888b6f492cb.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5006233-nabor-rezinovyh-prokladok-aster-and-100-sht,Fix Price
301,Long-nose pliers,301_long-nose-pliers.jpg,https://www.carrefour.pl/images/product/350x350/szczypce-proste-wydluzone-topex-32d113-dmjn0p.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/narzedzia-va/narzedzia-reczne/topex-szczypce-proste-wydluzone-16-cm,Carrefour
302,Citrus reamer juicer (manual),302_citrus-reamer-juicer-manual.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3219578_8721098348479-110_02_bxehxv.webp,https://www.action.com/pl-pl/p/3219578/wielofunkcyjna-wyciskarka-do-cytrusow-z-tarka-masterchef/,Action
303,"Cotton tablecloth, small (140x140/150 cm)",303_cotton-tablecloth-small-140x140-150-cm.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/28535c9dce7fd34699ef639e0675bbb8_9.jpg,https://fix-price.com/catalog/dlya-doma/dlya-kukhni/p-5071186-skatert-na-stol-140h150-sm-v-assortimente,Fix Price
304,"Small twist-off glass jars 200 ml, multipack",304_small-twist-off-glass-jars-200-ml-multipack.jpg,https://resources.cdn-kaspi.kz/img/m/p/p87/p31/91088755.bin?format=gallery-large,https://kaspi.kz/shop/p/banka-stekljannaja-s-kryshkami-tvist-off-299683-steklo-200-ml-10-sht-110856736/,Kaspi
305,USB car charger (12 V socket),305_usb-car-charger-12-v-socket.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3222317_8715342061160-110_01_yygxak.webp,https://www.action.com/pl-pl/p/3222317/ladowarka-samochodowa-z-2-portami-sologic/,Action
306,Waffle cotton kitchen towel,306_waffle-cotton-kitchen-towel.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/d8f1ec9d7922326a279af52d4bda7bbd_12.jpg,https://fix-price.com/catalog/dlya-doma/dlya-kukhni/p-5070741-polotentse-kuhonnoe-v-assortimente,Fix Price
307,"Laundry hamper (fabric / plastic, 30-60 L)",307_laundry-hamper-fabric-plastic-30-60-l.jpg,https://www.carrefour.pl/images/product/350x350/mc-filcowy-kosz-na-bielizne-7qt275.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/lazienka-b7/akcesoria-lazienkowe/mc-filcowy-kosz-na-bielizne,Carrefour
308,Staple gun with staples,308_staple-gun-with-staples.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/b7/b7bd87c734e8bda5c3a5f79484b1dca2.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5001224-stepler-stroitelnyy-so-skobami-aster-and-v-assortimente,Fix Price
309,Keyed padlock,309_keyed-padlock.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/f5/f594dad5922d7ad0b3efa86eb1b214d0.jpg,https://fix-price.com/catalog/dlya-doma/p-5004052-zamok-vlagozaschischnnyy-aster-and-70-mm-s-4-klyuchami-v-assortimente,Fix Price
310,USB mini humidifier / aroma diffuser,310_usb-mini-humidifier-aroma-diffuser.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/cbf1b449417bcb1ea0fc0c9c8f068ff2_34.jpg,https://fix-price.com/catalog/dlya-doma/p-5013473-uvlajnitel-vozduha-s-funktsiey-aromadiffuzora--s-kabelem--v-assortimente,Fix Price
311,"Electric air pump, rechargeable (vacuum bags / inflatables)",311_electric-air-pump-rechargeable-vacuum-bags-inflata.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/65f51147ae6d0650c89ed5c683ec4033_33.jpg,https://fix-price.kz/ru/catalog/dlya-doma/elektrotovary/p-5013561-nasos-vozdushnyy-elektricheskiy-,Fix Price
312,Waffle cotton bath towel (~60x140),312_waffle-cotton-bath-towel-60x140.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/41/414935886edfa93bf448e5844e7ad1cf.png,https://fix-price.kz/ru/catalog/dlya-doma/p-5070745-polotentse-vafelnoe-64h140-sm,Fix Price
313,Electric shoe dryer,313_electric-shoe-dryer.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/0a/0aed23c4576dbe613d497676c22f8e15.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5055029-sushilka-dlya-obuvi-elektricheskaya-r-ushkin-v-assortimente,Fix Price
314,Cheese dish with dome lid,314_cheese-dish-with-dome-lid.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/75/75cf2cbe9c0fb37a51f52d79dc89d28c.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5036444-syrnitsa-20h20h113-sm,Fix Price
315,Guest towel (30x50),315_guest-towel-30x50.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3216958_8718964245154-110_01_cf9a27.webp,https://www.action.com/pl-pl/p/3216958/recznik-dla-gosci/,Action
316,"Mini glass jam / sauce dishes, 6-pack",316_mini-glass-jam-sauce-dishes-6-pack.jpg,https://n11scdn.akamaized.net/a1/400_570/16/34/07/08/IMG-4254919689611163364.jpg,https://www.n11.com/urun/rayan-6-li-cam-mini-sosluk-recellik-kahve-yani-ikram-tabagi-seffaf-120015490,n11
317,Pizza cutter wheel,317_pizza-cutter-wheel.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3219761_8721098348615-110_01_d4rajd.webp,https://www.action.com/pl-pl/p/3219761/noz-do-pizzy-masterchef/,Action
318,Mop bucket with wringer,318_mop-bucket-with-wringer.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3212859_8720726984553-110_01_htgmu3.webp,https://www.action.com/pl-pl/p/3212859/wiadro-z-wyzymaczka-spargo/,Action
319,Large open plastic utility crate (40-50 L),319_large-open-plastic-utility-crate-40-50-l.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/_default_upload_bucket/2c1662c2280f90568ec36586a50cb3e6.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5069814-hozyaystvennyy-yaschik-bez-kryshki-imako-46-l,Fix Price
320,"French press, 350 ml",320_french-press-350-ml.jpg,https://n11scdn.akamaized.net/a1/400_570/07/28/53/40/IMG-8311005028216732593.jpg,https://www.n11.com/urun/penguen-png-2300-french-press-suzgecli-cay-kahve-kupasi-350-ml-4656402,n11
321,Jewellery organiser box with compartments,321_jewellery-organiser-box-with-compartments.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/ad/ada18c0c23f9adf60c4e0e965053ff27.jpg,https://fix-price.com/catalog/aksessuary/p-5933044-organayzer-dlya-kosmetiki-i-aksessuarov-ovely-17h12h6-sm-v-assortimente,Fix Price
322,Dried flower bouquet / arrangement,322_dried-flower-bouquet-arrangement.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/bf/bf6f872b455fb70368d9ed612a42ff87.png,https://fix-price.com/catalog/suveniry-i-podarki/p-5246004-dekorativnaya-kompozitsiya-iz-suhotsvetov-v-assortimente,Fix Price
323,"Frying pan set, 2-3 pcs",323_frying-pan-set-2-3-pcs.jpg,https://www.carrefour.pl/images/product/org/mg-home-zestaw-patelni-aluminiowych-24-28-cm-c7chd9.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/patelnie-5t/mg-home-zestaw-patelni-aluminiowych-24-28-cm,Carrefour
324,Plastic dustpan (standalone),324_plastic-dustpan-standalone.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/af32d1da4a16e0010480f84482a7c71b_17.jpg,https://fix-price.com/catalog/dlya-doma/p-5042024-sovok-plastikovyy-ide-v-assortimente,Fix Price
325,Plastic bowl with lid (1.5-4 L),325_plastic-bowl-with-lid-1-5-4-l.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/979f67f09b586896989f09f23ae2c3fe_31.jpg,https://fix-price.kz/ru/catalog/dlya-doma/dlya-kukhni/p-5036575-miska-s-kryshkoy-unika-plast-25-l-v-assortimente,Fix Price
326,Hand file set,326_hand-file-set.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/1a/1a2fac2845303ecfcec6062be9d3487f.jpg,https://fix-price.com/catalog/dlya-doma/p-5001219-nabor-napilnikov-aster-and-4-sht-v-assortimente,Fix Price
327,"Ceramic bowl / piala, single (0.3-0.7 L)",327_ceramic-bowl-piala-single-0-3-0-7-l.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/04/04021bf702842676809d663f87b99c6a.jpg,https://fix-price.kz/ru/catalog/dekor-dlya-doma-tovary-dlya-prazdnika/p-5321470-salatnik-osenniy-listopad-380-ml-v-assortimente,Fix Price
328,USB-C charging cable,328_usb-c-charging-cable.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3223500_8711332493218-110_01_lwuppf.webp,https://www.action.com/pl-pl/p/3223500/kabel-do-ladowania-i-przesylania-danych-usb-a-do-usb-c/,Action
329,Floor-standing folding clothes airer,329_floor-standing-folding-clothes-airer.jpg,https://www.carrefour.pl/images/product/org/suszarka-leifheit-pegasus-150-081570-qgmh85.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/lazienka-b7/suszenie-i-prasowanie/suszarka-leifheit-pegasus-150,Carrefour
330,Multi-photo collage frame,330_multi-photo-collage-frame.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/35500928.webp,https://www.action.com/pl-pl/p/3216412/,Action
331,Glass food container with 4-clip locking lid,331_glass-food-container-with-4-clip-locking-lid.jpg,https://n11scdn.akamaized.net/a1/400_570/12/95/28/28/IMG-1327192043545019055.jpg,https://www.n11.com/urun/lav-fresco-cam-saklama-kabi-tekli-buyuk-boy-1150-ml-kare-beyaz-kilitli-kapak-7484084,n11
332,Round woven placemats (jute / rattan-look),332_round-woven-placemats-jute-rattan-look.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3220475_8714333021244-110_01_ppjyno.webp,https://www.action.com/pl-pl/p/3220475/podkladki/,Action
333,"Glass water carafe with handle, ~1 L",333_glass-water-carafe-with-handle-1-l.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3218515_8712442227885-111_01_u6e8kv.webp,https://www.action.com/pl-pl/p/3218515/szklana-karafka/,Action
334,Butane gas torch with piezo ignition,334_butane-gas-torch-with-piezo-ignition.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/fc/fccad7b93d9f527c67a1b28944f6beef.jpg,https://fix-price.com/catalog/dlya-doma/p-5006205-gorelka-gazovaya-s-pezoelementom-aster-and,Fix Price
335,"Champagne glass, single",335_champagne-glass-single.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/e3/e31deec9ba3d199b5b2e2317cf841d6a.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5094287-bokal-kremanka-dlya-shampanskogo-itchen-230-ml-v-assortimente,Fix Price
336,Large glass preserving jar 1-3 L,336_large-glass-preserving-jar-1-3-l.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/13885863.webp,https://www.action.com/pl-pl/p/2582588/sloik-na-przetwory/,Action
337,Metal muffin / cupcake tray (12 cups),337_metal-muffin-cupcake-tray-12-cups.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/2522382_4000823037449-110_01_qruzba.webp,https://www.action.com/pl-pl/p/2522382/foremka-do-muffinow-zenker/,Action
338,Telescopic extension handle (universal thread),338_telescopic-extension-handle-universal-thread.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/2521703_8715062105526-110_01_dcjstx.webp,https://www.action.com/pl-pl/p/2521703/wysuwany-drazek/,Action
339,"Handheld shower head, multi-function (head only)",339_handheld-shower-head-multi-function-head-only.jpg,https://n11scdn.akamaized.net/a1/400_570/09/40/74/15/IMG-2078011970632116304.jpg,https://www.n11.com/urun/berev-krom-5-fonksiyonlu-yuksek-basincli-ayarlanabilir-dus-basligi-krom-43571035,n11
340,Metal napkin holder,340_metal-napkin-holder.jpg,https://resources.cdn-kaspi.kz/img/m/p/hc1/he5/68301248200734.jpg?format=gallery-large,https://kaspi.kz/shop/p/salfetnitsa-85-kt-metall-108613088/,Kaspi
341,Toilet contour rug / pedestal mat set,341_toilet-contour-rug-pedestal-mat-set.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3208777_8714333015274-110_01_mp9lix.webp,https://www.action.com/pl-pl/p/3208777/szenilowy-dywanik-do-toalety/,Action
342,"Bathroom accessory set (bin, toilet brush, dispenser, tumbler)",342_bathroom-accessory-set-bin-toilet-brush-dispenser-.jpg,https://n11scdn.akamaized.net/a1/400_570/06/54/77/20/IMG-8536365861824053275.jpg,https://www.n11.com/urun/indecor-houseware-liza-4lu-banyo-seti-antrasit-gri-cop-kovasi-wc-fircasi-sivi-sabunluk-dis-fircalik-123177975,n11
343,"LED flameless tealights, battery",343_led-flameless-tealights-battery.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3224642_8721461120473-110_01_q6dyve.webp,https://www.action.com/pl-pl/p/3224642/podgrzewacze-led/,Action
344,Two-handled soup bowl (bouillon cup),344_two-handled-soup-bowl-bouillon-cup.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/1e/1e06b9a549fceaa48f27eef0f2989143.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5028615-bulonnitsa-s-ruchkami-itchen-600-ml-v-assortimente,Fix Price
345,Wooden / bamboo trivet,345_wooden-bamboo-trivet.jpg,https://s.f.kz/prod/5120/5119637_1000.jpg,https://www.flip.kz/catalog?prod=5119637,Flip.kz
346,Two-handled egg pan (sahan) / mini saucepan set,346_two-handled-egg-pan-sahan-mini-saucepan-set.jpg,https://n11scdn.akamaized.net/a1/400_570/10/96/70/68/IMG-3496532979957813578.jpg,https://www.n11.com/urun/porsima-2-li-paslanmaz-celik-kacerola-ve-sahan-seti-sos-tavasi-54021078,n11
347,Double-wall insulated steel bottle (budget),347_double-wall-insulated-steel-bottle-budget.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3225632_196557078453-110_01_edscke.webp,https://www.action.com/pl-pl/p/3225632/butelka-termiczna-tal-jolt/,Action
348,"Wireless earbuds, budget (TWS)",348_wireless-earbuds-budget-tws.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3212577_5060638695493-110_01_lcueay.webp,https://www.action.com/pl-pl/p/3212577/bezprzewodowe-sluchawki-douszne-z-funkcja-tlumienia-szumow-solix/,Action
349,Grater with collection container,349_grater-with-collection-container.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3206412_8711292220749-110_01_imktxh.webp,https://www.action.com/pl-pl/p/3206412/tarka-z-pojemnikiem/,Action
350,Spice organiser container (multi-compartment shaker box),350_spice-organiser-container-multi-compartment-shaker.jpg,https://www.carrefour.pl/images/product/350x350/organizer-na-przyprawy-branq-sweet-n-salty-organizer-na-przyprawy-mix-1640-4o5bkd.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/przechowywanie-zywnosci/organizer-na-przyprawy-branq-sweet-n-salty-organizer-na-przyprawy-mix-1640,Carrefour
351,Combination padlock,351_combination-padlock.jpg,https://n11scdn.akamaized.net/a1/400_570/16/48/10/83/IMG-2089617272502146818.jpg,https://www.n11.com/urun/armor-230-pc-30-mm-degistirilebilir-sifreli-asma-kilit-7414150,n11
352,String / thread curtain,352_string-thread-curtain.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/92/928723b7b0ecd960cb1811992b8fffa8.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5073058-shtora-nityanaya-200h100-sm-v-assortimente,Fix Price
353,Small decorative figurine (polyresin / ceramic),353_small-decorative-figurine-polyresin-ceramic.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/34/34fdee28c1134ce7fee9f063d16047f0.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5243846-dekorativnaya-figurka-angel-v-assortimente,Fix Price
354,"Felt storage basket, small",354_felt-storage-basket-small.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/4000065_8718964238156-110_01_k5tubj.webp,https://www.action.com/pl-pl/p/4000065/,Action
355,Large 3-wick scented candle in glass,355_large-3-wick-scented-candle-in-glass.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/a8/a81cbdd8f37a8c1667fcce119f1dcbb8.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5231255-aromaticheskaya-svecha-v-stakane-s-3-fitilyami-v-assortimente,Fix Price
356,Artificial flower bouquet / bush,356_artificial-flower-bouquet-bush.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3206037_8714344541601-110_01_oez8al.webp,https://www.action.com/pl-pl/p/3206037/bukiet-ze-sztucznych-roz/,Action
357,Spanner set (combination / open-end),357_spanner-set-combination-open-end.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/5c/5c7039f3846c36df72c4fff9dfedb3ea.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5001214-nabor-gaechnyh-klyuchey-aster-and-6-sht,Fix Price
